author,predictor,outcome,rho_raw,ci_raw_lo,ci_raw_hi,rho_partial,ci_part_lo,ci_part_hi,n
gptoss,total_operators,def_checking,0.07624938681768494,0.07263211830220741,0.07968529971826988,-0.028291626079837873,-0.03244522496708709,-0.02359382539823435,270936
gptoss,total_operators,def_timing,0.056226337010197844,0.05241095435055402,0.060144275548211064,0.012369382991418836,0.00947437285957213,0.015524375676098308,270936
gptoss,total_operators,def_function_class_object,0.08933982792142392,0.08571277451632839,0.09307308786428352,0.0721398261519168,0.06869854103568944,0.0756391171609017,270936
gptoss,total_operators,vulns_total,0.25158540822978165,0.24819935880772137,0.25478685805220047,0.1494354474907155,0.14605921029882973,0.15259341537906224,270936
gptoss,total_operators,vulns_high_sev,0.08767316528041898,0.084340291087113,0.0912004312483772,0.036178144136224374,0.033401212735883326,0.03901370090214655,270936
gptoss,total_operands,defects_total,0.2863895914853649,0.28295143505511827,0.28973368314690473,0.1458328000524064,0.1416410359437008,0.14936763286812763,270936
gptoss,total_operands,def_assignment,0.06524700075239966,0.061326533324180574,0.06876995892959063,-0.0013963426468969415,-0.004546529549872825,0.0018068063891768,270936
gptoss,total_operands,def_algorithm,0.12183588971476306,0.11817628279927905,0.12551662519762982,-0.03486533012385112,-0.03922678496293128,-0.031001799012005265,270936
gptoss,total_operands,def_interface,0.2351570775577862,0.2314915459687674,0.2385733386220237,0.19522056744141605,0.19104727885848974,0.19853023665506744,270936
gptoss,total_operands,def_checking,0.0673602571642507,0.0637044321143515,0.07110326112754217,-0.040620432527863584,-0.045700576042903854,-0.035578565901231145,270936
gptoss,total_operands,def_timing,0.06084426506188928,0.05685843165263596,0.06474221209532421,0.02420115850745495,0.02098288146874251,0.027451915972581797,270936
gptoss,total_operands,def_function_class_object,0.08462348254246813,0.08105439741067294,0.08816222146783449,0.05716519371561578,0.05381276022526835,0.06062533576557797,270936
gptoss,total_operands,vulns_total,0.2555738814224495,0.2521273437604199,0.2587389252717089,0.1534095803573055,0.15025188405523124,0.15624692454891181,270936
gptoss,total_operands,vulns_high_sev,0.09312503876159854,0.08959713539931967,0.09645020892346093,0.04857574228865871,0.04587564399600083,0.05153929444128734,270936
gptoss,halstead_v,defects_total,0.2886516208433955,0.2853039298741611,0.2920568698749089,0.15403558747732482,0.149877877443767,0.15768760497377515,270936
gptoss,halstead_v,def_assignment,0.07224410698624531,0.06849650870421879,0.0757343228764347,0.012332308561702874,0.009049038223097676,0.015502595938106,270936
gptoss,halstead_v,def_algorithm,0.13951803270329283,0.13587489514847417,0.14305967143108697,-0.001414417477542897,-0.005733574785241898,0.002420211075257361,270936
gptoss,halstead_v,def_interface,0.22099877097106072,0.21749468231331334,0.2245893222941117,0.17126414408639742,0.16735256286500233,0.17456208715291271,270936
gptoss,halstead_v,def_checking,0.07588228466542846,0.07237540387604277,0.07931989390014298,-0.02799816184074095,-0.03233984263889847,-0.02331602687784997,270936
gptoss,halstead_v,def_timing,0.0591236607894383,0.05523531713446826,0.06291415026444111,0.01973704015870577,0.016635700267775378,0.022815855630276,270936
gptoss,halstead_v,def_function_class_object,0.09340084622171618,0.08974923948165303,0.09712298217024133,0.0814435723099583,0.07799394813657773,0.08488364385975088,270936
gptoss,halstead_v,vulns_total,0.25792797146730334,0.2545092617457326,0.26108756750413814,0.1645049303107964,0.16134054362568198,0.16751825220384164,270936
gptoss,halstead_v,vulns_high_sev,0.09179455655369141,0.08839053784514217,0.09523711049493017,0.0463609541916922,0.043466246782318585,0.04937271293600212,270936
gptoss,halstead_difficulty,defects_total,0.2257702192894102,0.22210632026268864,0.2292534000613243,0.06564366543520253,0.06181401621519934,0.06930815608590166,270936
gptoss,halstead_difficulty,def_assignment,0.045195553251353514,0.041841360676342795,0.04854931547014825,-0.01256628541711481,-0.015913257497503334,-0.009295221040308837,270936
gptoss,halstead_difficulty,def_algorithm,0.14682832621978262,0.14320106354361667,0.1502925557464784,0.05168290843764495,0.04784675605143686,0.05541742053148079,270936
gptoss,halstead_difficulty,def_interface,0.1664050968598121,0.16286416326468975,0.16981355808640125,0.0660827367857205,0.06221892017045509,0.06990021915535312,270936
gptoss,halstead_difficulty,def_checking,0.06012748401402609,0.05644140314561175,0.06382655454598189,-0.014045082217844153,-0.017897311865259658,-0.009940766902480946,270936
gptoss,halstead_difficulty,def_timing,0.04511609210353412,0.04144426875849563,0.048982676984581246,0.006232256236610661,0.003180162647816318,0.009148743672592077,270936
gptoss,halstead_difficulty,def_function_class_object,0.05350853254133694,0.050006295693008684,0.05717908177322377,0.007617899949479456,0.00444126799534262,0.010991584924903748,270936
gptoss,halstead_difficulty,vulns_total,0.24017007746126054,0.23708549036323326,0.24325225528862837,0.12904170257476608,0.12609150202378225,0.1320419465092117,270936
gptoss,halstead_difficulty,vulns_high_sev,0.07774856587319906,0.07450574629034225,0.08101651094911895,0.02844129708623341,0.02572105853801794,0.031088301556053625,270936
gptoss,halstead_effort,defects_total,0.27269285519476183,0.26917396559791373,0.27605295955270354,0.11603622142472364,0.11210752562881397,0.11952561638529288,270936
gptoss,halstead_effort,def_assignment,0.06380227985925883,0.06009770640344438,0.06720510106545428,-0.0008064955373347696,-0.003887407755124655,0.002357429680352833,270936
gptoss,halstead_effort,def_algorithm,0.1473412354135027,0.14358561157133115,0.15082373628477966,0.028244611615997676,0.02398886324262447,0.03209106421844967,270936
gptoss,halstead_effort,def_interface,0.2060575771531987,0.20263257742035715,0.20957160408123557,0.12550183653896915,0.12163869085712035,0.12890366079178792,270936
gptoss,halstead_effort,def_checking,0.0714303112874446,0.0676887884725842,0.07503277805181974,-0.02421931837013893,-0.028497060337342894,-0.01973034861348957,270936
gptoss,halstead_effort,def_timing,0.055116045679709784,0.051261987647019704,0.05897953708538234,0.012934336905364706,0.010003113217253721,0.01591099911884437,270936
gptoss,halstead_effort,def_function_class_object,0.08067753789061811,0.07716331886642114,0.08427886806266267,0.04712211394942297,0.043930681146086496,0.05048047596548103,270936
gptoss,halstead_effort,vulns_total,0.2594802708279754,0.25613090400704225,0.26261038686823285,0.15811765409819334,0.154977839593568,0.1610969731827094,270936
gptoss,halstead_effort,vulns_high_sev,0.08881350161371523,0.08544733827300269,0.09221574839605302,0.03917644843425511,0.036572929082316186,0.04194941145681844,270936
gptoss,mi,defects_total,-0.2643716134200346,-0.2677405644331485,-0.26105350888438594,-0.13405340924061224,-0.13753391663536743,-0.13011687017630902,270936
gptoss,mi,def_assignment,-0.07331226663271449,-0.07692960371077809,-0.06934507693453563,-0.0027914562849133922,-0.005892979323006112,0.0004505540895028462,270936
gptoss,mi,def_algorithm,-0.15137597150964777,-0.15492506273580578,-0.147839587066583,0.004386904719618223,0.0006707868930949569,0.008439425082745157,270936
gptoss,mi,def_interface,-0.18537116867496117,-0.188843347925483,-0.18181597204049074,-0.1553796755264911,-0.1587246460571252,-0.15151779306433133,270936
gptoss,mi,def_checking,-0.09243493828032763,-0.09555416647410743,-0.08924640931851587,0.016406232781652756,0.01218268798813157,0.02080622441105643,270936
gptoss,mi,def_timing,-0.05736867066925155,-0.061439866948642285,-0.05353805208269687,-0.014684517863582882,-0.017975844551563664,-0.011434567111873782,270936
gptoss,mi,def_function_class_object,-0.07400296209528232,-0.0778161527978005,-0.07036310832730382,-0.06497899331184505,-0.06825043036672292,-0.06181453118599964,270936
gptoss,mi,vulns_total,-0.2269876664037496,-0.23046554751659126,-0.22337533354134412,-0.14114299258638177,-0.1443568617660699,-0.13790562116779134,270936
gptoss,mi,vulns_high_sev,-0.08404226990051364,-0.08760014337717274,-0.08049167716998455,-0.037028600302368646,-0.0404057080952474,-0.03393289541137071,270936
gptoss,naturalness,defects_total,0.03756576553266668,0.03348527937684789,0.041141985026560676,0.028478635921112782,0.0244654333990783,0.032065440665817166,270936
gptoss,naturalness,def_assignment,0.0014399840220994217,-0.002612653629687071,0.004758974555228726,-0.0015160426024182878,-0.0056322296319968376,0.0018132314501627222,270936
gptoss,naturalness,def_algorithm,0.14402044888212612,0.14031133843517477,0.14750429495747927,0.13963502689933124,0.13582110957560833,0.14306545378753377,270936
gptoss,naturalness,def_interface,-0.04580830667522524,-0.04959912959271807,-0.04215394266204061,-0.053290200042741445,-0.056991168323574086,-0.04950666637805089,270936
gptoss,naturalness,def_checking,0.04665482609617629,0.04343010701343732,0.05005548480653329,0.043060895457296626,0.039798881675517116,0.046356140950333,270936
gptoss,naturalness,def_timing,0.03955066586439467,0.03649319954567893,0.04265782555980398,0.03739589204259657,0.03435366268003285,0.04060675119993552,270936
gptoss,naturalness,def_function_class_object,0.020141632356536116,0.016526030890430553,0.023498651653955118,0.01754173968056716,0.013938146782703146,0.02091670108749098,270936
gptoss,naturalness,vulns_total,0.038611314274224685,0.03524651609124094,0.041670212478288685,0.030873838267622918,0.027452193406506186,0.034028774218621265,270936
gptoss,naturalness,vulns_high_sev,0.023275314122366865,0.0201218738521119,0.026386224458447623,0.02015065258539306,0.017062582502061566,0.023260935455641903,270936
dsc,sample_nloc,defects_total,0.1661648544346226,0.16202104270693257,0.170013724503876,nan,nan,nan,228258
dsc,sample_nloc,def_assignment,0.028953112827714414,0.02480014335375846,0.032850211394183,nan,nan,nan,228258
dsc,sample_nloc,def_algorithm,0.15241716088590776,0.14874663856502987,0.1559005552168471,nan,nan,nan,228258
dsc,sample_nloc,def_interface,-0.002176240300048477,-0.006412491747240917,0.002324919155808058,nan,nan,nan,228258
dsc,sample_nloc,def_checking,0.19285699272837464,0.18974055862509065,0.19617564030281737,nan,nan,nan,228258
dsc,sample_nloc,def_timing,0.14016988352225357,0.13643340324135023,0.1442015421255157,nan,nan,nan,228258
dsc,sample_nloc,def_function_class_object,0.0070189757207966,0.0035061416054341485,0.010648649802708554,nan,nan,nan,228258
dsc,sample_nloc,vulns_total,0.2624666430784065,0.25918033787762357,0.26579513109515945,nan,nan,nan,228258
dsc,sample_nloc,vulns_high_sev,0.1555712126939736,0.15206504245409994,0.15884518631106986,nan,nan,nan,228258
dsc,nloc,defects_total,0.14359445388810899,0.1396008549560296,0.1476151741576599,0.02331728141770894,0.019252414438671567,0.027461723840571564,228258
dsc,nloc,def_assignment,0.06384951342939027,0.059505248727126835,0.06799863137804497,0.06572534162071374,0.06128450283001381,0.06989557691820507,228258
dsc,nloc,def_algorithm,0.20141059528506203,0.19822372949822184,0.2045111775232739,0.13338230478308422,0.12947433279699697,0.13769484218130984,228258
dsc,nloc,def_interface,-0.030898196138104243,-0.03491111085864954,-0.026618810990507318,-0.04640408138308733,-0.05050994250217966,-0.042204621766397284,228258
dsc,nloc,def_checking,0.1966513535976549,0.19336180886576823,0.19999763542128055,0.07575732348333147,0.0718722280416988,0.07944698510086196,228258
dsc,nloc,def_timing,0.12986598301216803,0.12625231742416915,0.13312628771947976,0.03360683556914094,0.029552236676039675,0.037595753024781124,228258
dsc,nloc,def_function_class_object,-0.05775193447133359,-0.06165462247796848,-0.05433294877417451,-0.1004239089126891,-0.10465525323425431,-0.09641323744781764,228258
dsc,nloc,vulns_total,0.2976013166313922,0.29463896715810606,0.3007297723179062,0.15418857193429675,0.15062167329686119,0.15783522899148839,228258
dsc,nloc,vulns_high_sev,0.15749995102223266,0.15448863341414942,0.16078369477181673,0.05888195335050528,0.05554015697630662,0.06252729364658206,228258
dsc,ccn,defects_total,0.08793520477422938,0.08359765493643166,0.09194703340831853,-0.02158758471425723,-0.026037927800746468,-0.017561823063784444,228258
dsc,ccn,def_assignment,0.03897925704534773,0.03466785553655958,0.04326174745851802,0.026727114902598343,0.022546666254687008,0.030886090684355057,228258
dsc,ccn,def_algorithm,0.18276937475302749,0.17910701120638645,0.18651708432705258,0.11311698585189718,0.10868199663402135,0.11770713334903866,228258
dsc,ccn,def_interface,-0.013796249641292608,-0.017816661452782323,-0.009788603772431148,-0.015983245841607128,-0.02000661151273434,-0.012331728116882655,228258
dsc,ccn,def_checking,0.13899547283664573,0.13531981076752567,0.14267554658366222,0.023230238146967987,0.019409360288708682,0.026914798887581255,228258
dsc,ccn,def_timing,0.08053510970516806,0.07658701375707008,0.0840877077294027,-0.00987969488860013,-0.01402682003036069,-0.005867301093873271,228258
dsc,ccn,def_function_class_object,-0.09882222141617805,-0.10266810260283846,-0.09521636137949907,-0.13277347392231612,-0.13705444683945064,-0.12885104633027697,228258
dsc,ccn,vulns_total,0.21182136918828848,0.20827012601426798,0.21556094549669416,0.062346039283412855,0.05838655406326433,0.06647158902933566,228258
dsc,ccn,vulns_high_sev,0.08479762066182922,0.08093964609281266,0.08872891587115951,-0.016961976783281988,-0.021022363908113757,-0.012782519982285493,228258
dsc,parameter_count,defects_total,0.2381662386975994,0.23396682681864753,0.24214575414137854,0.26033250030833494,0.25625383181367356,0.26419000490998357,228258
dsc,parameter_count,def_assignment,0.03111861958026987,0.02694721905225226,0.03499844029018647,0.03430883258926183,0.03022809703128683,0.03815090329774625,228258
dsc,parameter_count,def_algorithm,0.013044444063197288,0.009278850621141654,0.016995811039416515,0.02929347643810185,0.025572162290873418,0.03314080990785148,228258
dsc,parameter_count,def_interface,0.2969285287968485,0.2924883238544657,0.3012041728694822,0.2983016009125649,0.2937997100656264,0.3024700858260972,228258
dsc,parameter_count,def_checking,-0.05809211868188484,-0.0623104197480542,-0.053846012913750185,-0.03910053235543044,-0.043268904060719204,-0.03470295309628405,228258
dsc,parameter_count,def_timing,-0.08501155090787813,-0.08920426487012358,-0.08104848044870433,-0.07161216847024487,-0.07575107926763539,-0.06761318004562847,228258
dsc,parameter_count,def_function_class_object,0.2167922205604627,0.21327356975560738,0.2206367427840069,0.21869397579752065,0.2151863545696545,0.22258730148858852,228258
dsc,parameter_count,vulns_total,-0.0001327152088317982,-0.004075851011762472,0.004159948378463302,0.028123538981939266,0.024140358829433675,0.03211050441657325,228258
dsc,parameter_count,vulns_high_sev,-0.009981398711699192,-0.01391095380181962,-0.0059834592508505886,0.006204677200468193,0.00226433085335795,0.010265910945133199,228258
dsc,max_nesting_depth,defects_total,0.0911504392064306,0.08682328713715874,0.09505093567094486,-0.005393282288213542,-0.009679044547805637,-0.001138802082177885,228258
dsc,max_nesting_depth,def_assignment,0.03151366546136015,0.027026075014469186,0.035679248930713676,0.018182376780423292,0.013845876426290945,0.022055002810416953,228258
dsc,max_nesting_depth,def_algorithm,0.16234052330706236,0.15869003850475596,0.16620042560179119,0.09241108275195914,0.08826935935583168,0.09709742914425253,228258
dsc,max_nesting_depth,def_interface,0.004860082331362433,0.0008298225521823512,0.008887825985244593,0.007467486175571132,0.003452595237245375,0.011535121044346648,228258
dsc,max_nesting_depth,def_checking,0.12402555761304263,0.12033210601877777,0.12757103337868408,0.01641629680207773,0.012584001623111615,0.02012856165722155,228258
dsc,max_nesting_depth,def_timing,0.07891449695313445,0.07508379466205123,0.08245148950540171,-0.002033410055098086,-0.006145741161085039,0.0018015233957708904,228258
dsc,max_nesting_depth,def_function_class_object,-0.09043156474859805,-0.09447678052522336,-0.08668641462394061,-0.11543973827477393,-0.11971668205136597,-0.11147306512389173,228258
dsc,max_nesting_depth,vulns_total,0.1907648069677788,0.18718491714768626,0.19457396304065955,0.050545897305520636,0.04682806567371741,0.0546530116965942,228258
dsc,max_nesting_depth,vulns_high_sev,0.07279475182848995,0.0689965624472192,0.0766166684330066,-0.020558908855845208,-0.02434164715557137,-0.01655795270466521,228258
dsc,distinct_operators,defects_total,0.17041238009553614,0.16643641119894662,0.1742764060489971,0.0933461436009844,0.08917587399405938,0.09730357391482579,228258
dsc,distinct_operators,def_assignment,0.06859364340673896,0.0646092046053872,0.07247890339279064,0.06343635082760905,0.05959966964949414,0.06722704391809835,228258
dsc,distinct_operators,def_algorithm,0.2170819435304297,0.21360048062173803,0.22050229466680088,0.16030673192844191,0.15620931570168672,0.1643000108383473,228258
dsc,distinct_operators,def_interface,0.017055641546389517,0.013095768871200538,0.021258555393118023,0.022281840690975354,0.018366093487968145,0.026251194985615886,228258
dsc,distinct_operators,def_checking,0.13866996739706025,0.134979097032597,0.1420422732499527,0.03551199716618068,0.031742379744626195,0.039259966661643726,228258
dsc,distinct_operators,def_timing,0.06969365143924246,0.06567444283196447,0.0731785213650023,-0.012662256265817521,-0.016882257786862434,-0.008929637140903505,228258
dsc,distinct_operators,def_function_class_object,-0.007603647894079988,-0.01137911196759824,-0.003829159058369028,-0.014137290574692025,-0.01829037241245892,-0.010195107643199874,228258
dsc,distinct_operators,vulns_total,0.2684254637253969,0.26536988623719454,0.2716469558008909,0.1497312869728543,0.14645510382882843,0.1532475364374124,228258
dsc,distinct_operators,vulns_high_sev,0.1408021584802735,0.13786736936514504,0.1440012668463842,0.0641332005666878,0.06103088155158657,0.06752457540067386,228258
dsc,distinct_operands,defects_total,0.24386460287618267,0.23997411185552914,0.24778538358714633,0.18101204137749502,0.17702245006346398,0.18517077079435013,228258
dsc,distinct_operands,def_assignment,0.06288178131704308,0.058711818868059415,0.0669948506609622,0.05885480426120224,0.05499677813911444,0.0629114493611197,228258
dsc,distinct_operands,def_algorithm,0.12910875656709742,0.12538957778208576,0.13259967418625912,0.0355234792356878,0.03160792276496706,0.03983338578245234,228258
dsc,distinct_operands,def_interface,0.08482353900837664,0.08081075967057155,0.08872327475641288,0.11735781847273773,0.11312588695315037,0.12162872461473478,228258
dsc,distinct_operands,def_checking,0.22715037308300076,0.22359153120808253,0.23074402212814607,0.13367597799773226,0.12983993723772608,0.13748685410139336,228258
dsc,distinct_operands,def_timing,0.15278614416255962,0.1492321082013214,0.15647487356264372,0.07937813569679537,0.07523823590997128,0.0833078070035145,228258
dsc,distinct_operands,def_function_class_object,0.042413229218707084,0.03852011314174035,0.04633062962053898,0.05121054333891117,0.04734738539291522,0.055236321227953855,228258
dsc,distinct_operands,vulns_total,0.32157721824423013,0.3184508717693258,0.3247146427948304,0.20252629310762857,0.19909537424359017,0.20592488000572207,228258
dsc,distinct_operands,vulns_high_sev,0.19065031142553598,0.18747982992620035,0.19371753288220278,0.11732073140820934,0.11384034039298979,0.1207291288671902,228258
dsc,total_operators,defects_total,0.19488339167747842,0.19105212334260654,0.19872543330241096,0.1107589673421589,0.10657284841882476,0.11474572644675152,228258
dsc,total_operators,def_assignment,0.07446526217615634,0.07018252236948656,0.07836224310921029,0.07657750042979883,0.07235606030628616,0.0805652759728351,228258
dsc,total_operators,def_algorithm,0.22060193580905563,0.2174551219417099,0.22371260183528285,0.1614785223165926,0.1574840547148324,0.16556938352553457,228258
dsc,total_operators,def_interface,0.052328946652646285,0.048421635992716004,0.056342075647845165,0.07649190341591469,0.07222082779007845,0.08047490562770353,228258
dsc,total_operators,def_checking,0.17728126441725567,0.17404278236444878,0.18075808503986662,0.058420140902203835,0.054736511740999576,0.06212259505426964,228258
dsc,total_operators,def_timing,0.11721411187377283,0.11356616689300501,0.1206391988313921,0.025393743456799858,0.021346794301697773,0.029376304499004826,228258
dsc,total_operators,def_function_class_object,-0.05955414459034244,-0.06339412801903639,-0.05577675753933376,-0.09163366265931396,-0.09569683788182586,-0.0873857408791277,228258
dsc,total_operators,vulns_total,0.3087636322050322,0.3059096666203932,0.31196704347895204,0.18016082272067732,0.17689941132334513,0.1838203901536465,228258
dsc,total_operators,vulns_high_sev,0.16439446382776043,0.16135603483447836,0.16762992024039156,0.07755193337118799,0.07422358136059735,0.08115632614209292,228258
dsc,total_operands,defects_total,0.1945814348060351,0.19063290703437302,0.19842185908722432,0.10780160580525087,0.1035769720410045,0.1117977398706406,228258
dsc,total_operands,def_assignment,0.061898764100631214,0.05777198151881706,0.06616445601361394,0.06033624907068874,0.05649978951293472,0.06436152597603356,228258
dsc,total_operands,def_algorithm,0.1738964931570179,0.17036053179464072,0.17715433544673762,0.09173370234437714,0.08792984147706703,0.09596308067437287,228258
dsc,total_operands,def_interface,0.0561271071088556,0.05202818961948933,0.060290494752236745,0.08619575503235834,0.08185115317621777,0.09042876599842513,228258
dsc,total_operands,def_checking,0.2071950237049613,0.2037764060294343,0.21062879205458146,0.09737741528589468,0.0936392239291957,0.10121232804429271,228258
dsc,total_operands,def_timing,0.13208725636673965,0.12841840632912957,0.13557948885542043,0.042241753879112415,0.03793714655770443,0.04628199145020599,228258
dsc,total_operands,def_function_class_object,-0.05145216817957245,-0.055202421634857404,-0.04782953606405977,-0.08458626282020973,-0.08866762660771405,-0.08069313216810094,228258
dsc,total_operands,vulns_total,0.33039014335902495,0.3273967111337017,0.3336113450906188,0.20965141348601674,0.20624809084268256,0.21311854613562634,228258
dsc,total_operands,vulns_high_sev,0.18668008385885626,0.1837139439375713,0.1898346842569205,0.10755856253740824,0.10425585132953272,0.1109200519111651,228258
dsc,halstead_v,defects_total,0.20342647114577397,0.19946892381352715,0.20726708895364765,0.12186585941731919,0.11762461281754423,0.12572105348858803,228258
dsc,halstead_v,def_assignment,0.0710366677269257,0.06696531006605293,0.07506699497869547,0.07303494000321159,0.06900966093596979,0.0769663439031091,228258
dsc,halstead_v,def_algorithm,0.2049151040026726,0.20162975623797258,0.20803660262649976,0.13864787326588382,0.13472616124825548,0.14280558166943838,228258
dsc,halstead_v,def_interface,0.05562324448113715,0.05163086212501714,0.05969334538232442,0.08369376688170094,0.07930660514253228,0.08778635561961849,228258
dsc,halstead_v,def_checking,0.19416250963247184,0.19091965851659398,0.19769589323705106,0.07961473664015549,0.07590844544661556,0.08339910759725777,228258
dsc,halstead_v,def_timing,0.12502019887539786,0.12133996544234922,0.12849023410278002,0.033559403402184614,0.02936717247500877,0.037728781305310134,228258
dsc,halstead_v,def_function_class_object,-0.04684174063578091,-0.05057779829726913,-0.043079636270171945,-0.07601982828861552,-0.08012913758503148,-0.07194516448131989,228258
dsc,halstead_v,vulns_total,0.3223936224927551,0.3194514960730231,0.3256415100189175,0.1983368820942268,0.19512369639936095,0.20193203105103408,228258
dsc,halstead_v,vulns_high_sev,0.17602300487270406,0.17310647287372666,0.17927947322074345,0.09252121177176208,0.08923161916419262,0.09601632750088725,228258
dsc,halstead_difficulty,defects_total,0.1342153167443872,0.1302091093488163,0.1380057335143896,0.03367963563998852,0.029459610778635393,0.03770948248963728,228258
dsc,halstead_difficulty,def_assignment,0.06100804079999447,0.05708514153493479,0.06503134857534296,0.055716954871202894,0.051934456510258735,0.059510487766963924,228258
dsc,halstead_difficulty,def_algorithm,0.22422208388478407,0.22083204816491206,0.2275948425870959,0.1665366839874422,0.16246177791045988,0.17064328909642948,228258
dsc,halstead_difficulty,def_interface,0.00938660727349956,0.005516809548518265,0.013520942371751629,0.014348496569672877,0.010296008279659073,0.018225960194119616,228258
dsc,halstead_difficulty,def_checking,0.14124902497389374,0.13818650467232735,0.14433125147730116,0.01964575338737268,0.016199287368555085,0.0231400428167091,228258
dsc,halstead_difficulty,def_timing,0.07574216895611975,0.0720957094442607,0.07899220556933705,-0.021914227928508397,-0.025922706600978247,-0.018281481401287412,228258
dsc,halstead_difficulty,def_function_class_object,-0.09524548489250924,-0.09879684434806414,-0.09163413885065443,-0.13246732085917776,-0.13632143760204884,-0.12865131628728418,228258
dsc,halstead_difficulty,vulns_total,0.28372112024122975,0.2808946380833224,0.2868473361333963,0.152961658371686,0.14970072095522932,0.15645996546168545,228258
dsc,halstead_difficulty,vulns_high_sev,0.1493953652383486,0.1464673369781547,0.15252375557720543,0.0633530455276123,0.06044658736146755,0.06673559738608806,228258
dsc,halstead_effort,defects_total,0.18085644702169343,0.17687129829908288,0.18468401669021928,0.08875244831288757,0.08447954769202366,0.09260599750735882,228258
dsc,halstead_effort,def_assignment,0.06734178483731708,0.06329491717759189,0.07141092692034783,0.06741528195885131,0.06344051433910725,0.0713674860372285,228258
dsc,halstead_effort,def_algorithm,0.21798821115528008,0.21465942128967117,0.2210566597346763,0.1579307978483416,0.15404406690448583,0.16218356937415299,228258
dsc,halstead_effort,def_interface,0.03860583627420224,0.03462240770116639,0.042737556876496115,0.05847939717963351,0.054184476012738965,0.0624541728402587,228258
dsc,halstead_effort,def_checking,0.1788511943071807,0.17571175551485763,0.1823390664966664,0.05746176019830853,0.05384893574432673,0.06106417302303244,228258
dsc,halstead_effort,def_timing,0.1091626668162465,0.10552762528072585,0.11254507829219951,0.010777838366947021,0.006693011456084865,0.014733677676678254,228258
dsc,halstead_effort,def_function_class_object,-0.06861500849155996,-0.07222315454053865,-0.06494206279952716,-0.10727030329710108,-0.11128755250173816,-0.10332398821982372,228258
dsc,halstead_effort,vulns_total,0.3147998777169376,0.31191456353393254,0.31799505650751275,0.18718839684600955,0.18400467039330007,0.19088372528102507,228258
dsc,halstead_effort,vulns_high_sev,0.16893075196639304,0.1660017793955713,0.17222445732393604,0.08236641117519213,0.07927832974205687,0.08570993044995638,228258
dsc,mi,defects_total,-0.16132576076706648,-0.16523398199917422,-0.1573445755352134,-0.05614281767920711,-0.060174959189916714,-0.05199792494112692,228258
dsc,mi,def_assignment,-0.06736567818478831,-0.07135956842000009,-0.06310486499945449,-0.06910692745043497,-0.07321230839797505,-0.06480867493047,228258
dsc,mi,def_algorithm,-0.20602634520615984,-0.20910110766217127,-0.20291003743878502,-0.14030311623859001,-0.14435223195544145,-0.13630417237103454,228258
dsc,mi,def_interface,0.007258995581576058,0.0031329527903779524,0.011102930183839616,0.008516107685912764,0.004320066994205875,0.012621278341736826,228258
dsc,mi,def_checking,-0.1896123286064436,-0.1929039517447346,-0.18626474991447245,-0.06914432857178215,-0.07308360201655756,-0.06526205478816764,228258
dsc,mi,def_timing,-0.12358932710735152,-0.12687878468156846,-0.1200683565230921,-0.028056215118448805,-0.03209588642114122,-0.023784527435249198,228258
dsc,mi,def_function_class_object,0.04884791209490782,0.04532161086997502,0.05268144111621352,0.08193396129560268,0.07785997825854056,0.08623480539593077,228258
dsc,mi,vulns_total,-0.30132195261449585,-0.3045004164860804,-0.29835483952450903,-0.16358010849807378,-0.1673086016690319,-0.15998084546984973,228258
dsc,mi,vulns_high_sev,-0.16109198637458425,-0.1642636653023082,-0.1581820442211981,-0.06787648351024038,-0.0714768023088488,-0.0644306568309482,228258
dsc,naturalness,defects_total,0.11480185168637884,0.11105225159099975,0.11860918945839687,0.06874158229141579,0.06494287411320575,0.07267268241572074,228258
dsc,naturalness,def_assignment,0.03951408216901509,0.035332357404566535,0.04344856487159502,0.03229098450846299,0.02818418670442717,0.03631103668890129,228258
dsc,naturalness,def_algorithm,0.23293080161599825,0.22947131334428214,0.23624005532206244,0.19837330624640445,0.1946831672419111,0.20179914642454985,228258
dsc,naturalness,def_interface,0.09391373425083888,0.09016203341335387,0.09789022048411113,0.0992029893898862,0.09533982474908152,0.10304245663480989,228258
dsc,naturalness,def_checking,0.01916396837816427,0.016269457578994652,0.022436538228193085,-0.041775951208269234,-0.04467955735991344,-0.038481921512860104,228258
dsc,naturalness,def_timing,0.01964388133433896,0.016301183066563533,0.023070933301526757,-0.02403505649808518,-0.02753058331726695,-0.02067420824867905,228258
dsc,naturalness,def_function_class_object,-0.13888804999827883,-0.14291684538772614,-0.134954128522379,-0.14791753119306325,-0.15209949722961322,-0.14390211286254567,228258
dsc,naturalness,vulns_total,0.07278294493393915,0.06957023232228211,0.0760281080323747,-0.0070449061491036045,-0.010329385142134983,-0.003626808372287187,228258
dsc,naturalness,vulns_high_sev,0.017832972307093232,0.014858331812799082,0.020778436124254947,-0.030953150017805166,-0.03391476305451537,-0.028085210219633956,228258
qwen,sample_nloc,defects_total,0.1814581120807963,0.1773755955876333,0.18547175234355093,nan,nan,nan,220054
qwen,sample_nloc,def_assignment,0.12122382258510656,0.11715864631182048,0.12502693421829406,nan,nan,nan,220054
qwen,sample_nloc,def_algorithm,0.12430232444287091,0.12027819173874438,0.1280059278917837,nan,nan,nan,220054
qwen,sample_nloc,def_interface,0.062820324810254,0.05893283526246209,0.0671381439224927,nan,nan,nan,220054
